Name,influences,influenced,Philosopher Name,Birth
https://en.wikipedia.org/wiki/Arcesilaus,"['https://en.wikipedia.org/wiki/Pyrrho', 'https://en.wikipedia.org/wiki/Timon_of_Phlius', 'https://en.wikipedia.org/wiki/Socrates', 'https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Theophrastus', 'https://en.wikipedia.org/wiki/Crantor', 'https://en.wikipedia.org/wiki/Polemon_(scholarch)', 'https://en.wikipedia.org/wiki/Crates_of_Athens']","['https://en.wikipedia.org/wiki/Lacydes_of_Cyrene', 'https://en.wikipedia.org/wiki/Carneades', 'https://en.wikipedia.org/wiki/Clitomachus_(philosopher)', 'https://en.wikipedia.org/wiki/Philo_of_Larissa', 'https://en.wikipedia.org/wiki/Cicero', 'https://en.wikipedia.org/wiki/Plutarch', 'https://en.wikipedia.org/wiki/Favorinus', 'https://en.wikipedia.org/wiki/Carneades']",Arcesilaus,-316
https://en.wikipedia.org/wiki/Archytas,['https://en.wikipedia.org/wiki/Philolaus'],"['https://en.wikipedia.org/wiki/Menaechmus', 'https://en.wikipedia.org/wiki/Eudoxus_of_Cnidus', 'https://en.wikipedia.org/wiki/Plato']",Archytas,-435
https://en.wikipedia.org/wiki/Hannah_Arendt,"['https://en.wikipedia.org/wiki/The_Origins_of_Totalitarianism', 'https://en.wikipedia.org/wiki/The_Human_Condition_(book)', 'https://en.wikipedia.org/wiki/On_Revolution']","['https://en.wikipedia.org/wiki/Continental_philosophy', 'https://en.wikipedia.org/wiki/Existential_phenomenology', 'https://en.wikipedia.org#cite_note-FOOTNOTEAllen1982-1', 'https://en.wikipedia.org/wiki/Philosophy_of_life', 'https://en.wikipedia.org#cite_note-FOOTNOTEBowen-Moore1989p.&nbsp;119-2', 'https://en.wikipedia.org#cite_note-FOOTNOTEKristeva2001p.&nbsp;48-3', 'https://en.wikipedia.org/wiki/Classical_republicanism', 'https://en.wikipedia.org#cite_note-FOOTNOTELovett2018-4', 'https://en.wikipedia.org/wiki/%C3%89tienne_Balibar', 'https://en.wikipedia.org/wiki/Claude_Lefort', 'https://en.wikipedia.org/wiki/Jacques_Ranci%C3%A8re']",Hannah Arendt,1906
https://en.wikipedia.org/wiki/Aristippus,['https://en.wikipedia.org/wiki/Socrates'],"['https://en.wikipedia.org/wiki/Arete_of_Cyrene', 'https://en.wikipedia.org/wiki/Aristippus_the_Younger', 'https://en.wikipedia.org/wiki/Anniceris', 'https://en.wikipedia.org/wiki/Hegesias_of_Cyrene', 'https://en.wikipedia.org/wiki/Theodorus_the_Atheist', 'https://en.wikipedia.org/wiki/Epicurus', 'https://en.wikipedia.org/wiki/Michel_Onfray', 'https://en.wikipedia.org/wiki/Epicurus']",Aristippus,-435
https://en.wikipedia.org/wiki/Aristotle,['https://en.wikipedia.org/wiki/Plato'],"['https://en.wikipedia.org/wiki/Western_philosophy', 'https://en.wikipedia.org/wiki/Islamic_philosophy', 'https://en.wikipedia.org/wiki/Christian_philosophy', 'https://en.wikipedia.org/wiki/Age_of_Enlightenment', 'https://en.wikipedia.org/wiki/List_of_writers_influenced_by_Aristotle', 'https://en.wikipedia.org/wiki/Peter_Abelard', 'https://en.wikipedia.org/wiki/Albertus_Magnus', 'https://en.wikipedia.org/wiki/Ammonius_Saccas', 'https://en.wikipedia.org/wiki/Thomas_Aquinas', 'https://en.wikipedia.org/wiki/Augustine_of_Hippo', 'https://en.wikipedia.org/wiki/J._L._Austin', 'https://en.wikipedia.org/wiki/Averroes', 'https://en.wikipedia.org/wiki/Roger_Bacon', 'https://en.wikipedia.org/wiki/Anicius_Manlius_Severinus_Boethius', 'https://en.wikipedia.org/wiki/Louis_Gabriel_Ambroise_de_Bonald', 'https://en.wikipedia.org/wiki/Bonaventure', 'https://en.wikipedia.org/wiki/George_Boole', 'https://en.wikipedia.org/wiki/Franz_Brentano', 'https://en.wikipedia.org/wiki/Jean_Buridan', 'https://en.wikipedia.org/wiki/Edmund_Burke', 'https://en.wikipedia.org/wiki/Thomas_Cajetan', 'https://en.wikipedia.org/wiki/Chrysippus', 'https://en.wikipedia.org/wiki/Joseph_de_Maistre', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes', 'https://en.wikipedia.org/wiki/Denis_Diderot', 'https://en.wikipedia.org/wiki/Duns_Scotus', 'https://en.wikipedia.org/wiki/Rudolf_Christoph_Eucken', 'https://en.wikipedia.org/wiki/Al-Farabi', 'https://en.wikipedia.org/wiki/Philippa_Foot', 'https://en.wikipedia.org/wiki/Hans-Georg_Gadamer', 'https://en.wikipedia.org/wiki/Pierre_Gassendi', 'https://en.wikipedia.org/wiki/Peter_Geach', 'https://en.wikipedia.org/wiki/Giles_of_Rome', 'https://en.wikipedia.org/wiki/%C3%89tienne_Gilson', 'https://en.wikipedia.org/wiki/Paul_Grice', 'https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Thomas_Hobbes', 'https://en.wikipedia.org/wiki/Hypatia_of_Alexandria', 'https://en.wikipedia.org/wiki/Ibn_Khaldun', 'https://en.wikipedia.org/wiki/Ibn_Tufail', 'https://en.wikipedia.org/wiki/John_of_Damascus', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Alexandre_Koj%C3%A8ve', 'https://en.wikipedia.org/wiki/Jacques_Lacan', 'https://en.wikipedia.org/wiki/Lucretius', 'https://en.wikipedia.org/wiki/Alasdair_MacIntyre', 'https://en.wikipedia.org/wiki/Maimonides', 'https://en.wikipedia.org/wiki/Jacques_Maritain', 'https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org/wiki/Damaris_Cudworth_Masham', 'https://en.wikipedia.org/wiki/John_McDowell', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/Michel_de_Montaigne', 'https://en.wikipedia.org/wiki/Charles_de_Secondat,_Baron_de_Montesquieu', 'https://en.wikipedia.org/wiki/Thomas_More', 'https://en.wikipedia.org/wiki/Gaetano_Mosca', 'https://en.wikipedia.org/wiki/John_Henry_Newman', 'https://en.wikipedia.org/wiki/Nicholas_of_Cusa', 'https://en.wikipedia.org/wiki/Martha_Nussbaum', 'https://en.wikipedia.org/wiki/Michael_Oakeshott', 'https://en.wikipedia.org/wiki/William_of_Ockham', 'https://en.wikipedia.org/wiki/Nicole_Oresme', 'https://en.wikipedia.org/wiki/Francesco_Patrizi_da_Cherso', 'https://en.wikipedia.org/wiki/Paul_of_Venice', 'https://en.wikipedia.org/wiki/John_Philoponus', 'https://en.wikipedia.org/wiki/Giovanni_Pico_della_Mirandola', 'https://en.wikipedia.org/wiki/Plotinus', 'https://en.wikipedia.org/wiki/Costanzo_Preve', 'https://en.wikipedia.org/wiki/Proclus', 'https://en.wikipedia.org/wiki/Jacques_Ranci%C3%A8re', 'https://en.wikipedia.org/wiki/Felix_Ravaisson-Mollien', 'https://en.wikipedia.org/wiki/William_David_Ross', 'https://en.wikipedia.org/wiki/Jean_Jacques_Rousseau', 'https://en.wikipedia.org/wiki/Michael_Sandel', 'https://en.wikipedia.org/wiki/George_Santayana', 'https://en.wikipedia.org/wiki/Adam_Smith', 'https://en.wikipedia.org/wiki/Vladimir_Solovyov_(philosopher)', 'https://en.wikipedia.org/wiki/Georges_Sorel', 'https://en.wikipedia.org/wiki/Herbert_Spencer', 'https://en.wikipedia.org/wiki/Baruch_Spinoza', 'https://en.wikipedia.org/wiki/Strato_of_Lampsacus', 'https://en.wikipedia.org/wiki/Leo_Strauss', 'https://en.wikipedia.org/wiki/Francisco_Su%C3%A1rez', 'https://en.wikipedia.org/wiki/Richard_Swinburne', 'https://en.wikipedia.org/wiki/Charles_Taylor_(philosopher)', 'https://en.wikipedia.org/wiki/Gustav_Teichmuller', 'https://en.wikipedia.org/wiki/Teresa_of_Avila', 'https://en.wikipedia.org/wiki/Theophrastus', 'https://en.wikipedia.org/wiki/Henry_David_Thoreau', 'https://en.wikipedia.org/wiki/Alexis_de_Tocqueville', 'https://en.wikipedia.org/wiki/Friedrich_Adolf_Trendelenburg', 'https://en.wikipedia.org/wiki/Giambattista_Vico', 'https://en.wikipedia.org/wiki/Eric_Voegelin', 'https://en.wikipedia.org/wiki/Simone_Weil', 'https://en.wikipedia.org/wiki/Alfred_North_Whitehead', 'https://en.wikipedia.org/wiki/Xavier_Zubiri']",Aristotle,-384
https://en.wikipedia.org/wiki/Antoine_Arnauld,"['https://en.wikipedia.org/wiki/Augustine_of_Hippo', 'https://en.wikipedia.org/wiki/Cornelius_Jansen', 'https://en.wikipedia.org/wiki/Thomas_Aquinas', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes', 'https://en.wikipedia.org/wiki/Bernard_of_Clairvaux', 'https://en.wikipedia.org/wiki/Estius', 'https://en.wikipedia.org/wiki/Thomas_Bradwardine']","['https://en.wikipedia.org/wiki/Gottfried_Wilhelm_Leibniz', 'https://en.wikipedia.org/wiki/Francisque_Bouillier', 'https://en.wikipedia.org/wiki/Jacques-B%C3%A9nigne_Bossuet', 'https://en.wikipedia.org/wiki/Nicolas_Malebranche']",Antoine Arnauld,1612
https://en.wikipedia.org/wiki/Augustine_of_Hippo,"['https://en.wikipedia.org/wiki/Ambrose_of_Milan', 'https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Cicero', 'https://en.wikipedia.org/wiki/Cyprian', 'https://en.wikipedia.org/wiki/Monica_of_Hippo', 'https://en.wikipedia.org/wiki/Homer', 'https://en.wikipedia.org/wiki/Origen', 'https://en.wikipedia.org/wiki/Paul_the_Apostle', 'https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Plotinus', 'https://en.wikipedia.org/wiki/Virgil', 'https://en.wikipedia.org#cite_note-123helpme.com-17', 'https://en.wikipedia.org/wiki/Mani_(prophet)', 'https://en.wikipedia.org/wiki/Socrates', 'https://en.wikipedia.org#cite_note-FOOTNOTESchaff1887146-18', 'https://en.wikipedia.org/wiki/Tertullian', 'https://en.wikipedia.org/wiki/Zoroaster', 'https://en.wikipedia.org#cite_note-learnreligions.com-19', 'https://en.wikipedia.org/wiki/Seneca_the_Younger', 'https://en.wikipedia.org#cite_note-FOOTNOTEQuintilian1939X.1.126-20', 'https://en.wikipedia.org/wiki/Aulus_Gellius', 'https://en.wikipedia.org/wiki/Noctes_Atticae']","['https://en.wikipedia.org/wiki/Western_philosophy', 'https://en.wikipedia.org/wiki/Catholic_theology', 'https://en.wikipedia.org/wiki/Protestant_theology', 'https://en.wikipedia.org/wiki/Anselm_of_Canterbury', 'https://en.wikipedia.org/wiki/Thomas_Aquinas', 'https://en.wikipedia.org/wiki/Antoine_Arnauld', 'https://en.wikipedia.org/wiki/Anicius_Manlius_Severinus_Boethius', 'https://en.wikipedia.org/wiki/Louis_Gabriel_Ambroise_de_Bonald', 'https://en.wikipedia.org/wiki/Bonaventure', 'https://en.wikipedia.org/wiki/Thomas_Cajetan', 'https://en.wikipedia.org/wiki/Joseph_de_Maistre', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes', 'https://en.wikipedia.org/wiki/Duns_Scotus', 'https://en.wikipedia.org/wiki/Meister_Eckhart', 'https://en.wikipedia.org/wiki/Johannes_Scotus_Eriugena', 'https://en.wikipedia.org/wiki/Giles_of_Rome', 'https://en.wikipedia.org/wiki/Gregory_of_Rimini', 'https://en.wikipedia.org/wiki/Hildegard_of_Bingen', 'https://en.wikipedia.org/wiki/Alasdair_MacIntyre', 'https://en.wikipedia.org/wiki/Nicolas_Malebranche', 'https://en.wikipedia.org/wiki/Damaris_Cudworth_Masham', 'https://en.wikipedia.org/wiki/Luis_de_Molina', 'https://en.wikipedia.org/wiki/Thomas_More', 'https://en.wikipedia.org/wiki/Antonio_Negri', 'https://en.wikipedia.org/wiki/Paul_of_Venice', 'https://en.wikipedia.org/wiki/Alvin_Plantinga', 'https://en.wikipedia.org/wiki/Karl_Rahner', 'https://en.wikipedia.org/wiki/Vladimir_Solovyov_(philosopher)', 'https://en.wikipedia.org/wiki/Miguel_de_Unamuno', 'https://en.wikipedia.org/wiki/Giambattista_Vico', 'https://en.wikipedia.org/wiki/Eric_Voegelin', 'https://en.wikipedia.org/wiki/Ludwig_Wittgenstein', 'https://en.wikipedia.org/wiki/John_Wyclif']",Augustine of Hippo,354
https://en.wikipedia.org/wiki/Marcus_Aurelius,"['https://en.wikipedia.org/wiki/Heraclitus', 'https://en.wikipedia.org/wiki/Socrates', 'https://en.wikipedia.org/wiki/Epictetus', 'https://en.wikipedia.org/wiki/Quintus_Junius_Rusticus', 'https://en.wikipedia.org/wiki/Apollonius_of_Chalcedon', 'https://en.wikipedia.org/wiki/Sextus_of_Chaeronea']","['https://en.wikipedia.org/wiki/Stoic_philosophy', 'https://en.wikipedia.org/wiki/Miguel_de_Unamuno']",Marcus Aurelius,121
https://en.wikipedia.org/wiki/Sri_Aurobindo,"['https://en.wikipedia.org/wiki/Champaklal', 'https://en.wikipedia.org/wiki/Nolini_Kanta_Gupta', 'https://en.wikipedia.org/wiki/K._D._Sethna', 'https://en.wikipedia.org/wiki/Nirodbaran', 'https://en.wikipedia.org/wiki/Pavitra', 'https://en.wikipedia.org/wiki/M._P._Pandit', 'https://en.wikipedia.org/wiki/A.B._Purani', 'https://en.wikipedia.org/wiki/Dilipkumar_Roy', 'https://en.wikipedia.org/wiki/Satprem', 'https://en.wikipedia.org/wiki/Indra_Sen']","['https://en.wikipedia.org/wiki/Mirra_Alfassa', 'https://en.wikipedia.org/wiki/Auroville']",Sri Aurobindo,1872
https://en.wikipedia.org/wiki/John_Austin_(legal_philosophy),['https://en.wikipedia.org/wiki/Jeremy_Bentham'],"['https://en.wikipedia.org/wiki/Joseph_Raz', 'https://en.wikipedia.org/wiki/H._L._A._Hart']",John Austin (legal philosopher),1790
https://en.wikipedia.org/wiki/J._L._Austin,"['https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Gottfried_Wilhelm_Leibniz', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org#cite_note-plato.stanford.edu-3', 'https://en.wikipedia.org/wiki/Gilbert_Ryle', 'https://en.wikipedia.org/wiki/G._E._Moore', 'https://en.wikipedia.org/wiki/Harold_Arthur_Prichard', 'https://en.wikipedia.org#cite_note-4', 'https://en.wikipedia.org/wiki/John_Cook_Wilson', 'https://en.wikipedia.org#cite_note-plato.stanford.edu-3']","['https://en.wikipedia.org/wiki/John_Searle', 'https://en.wikipedia.org/wiki/Horace_Romano_Harr%C3%A9', 'https://en.wikipedia.org/wiki/Stanley_Cavell', 'https://en.wikipedia.org/wiki/Judith_Butler', 'https://en.wikipedia.org/wiki/Judith_Butler', 'https://en.wikipedia.org/wiki/Stanley_Cavell', 'https://en.wikipedia.org/wiki/J%C3%BCrgen_Habermas', 'https://en.wikipedia.org/wiki/Ian_Hacking', 'https://en.wikipedia.org/wiki/R._M._Hare', 'https://en.wikipedia.org/wiki/H._L._A._Hart', 'https://en.wikipedia.org/wiki/P._F._Strawson']",J. L. Austin,1911
https://en.wikipedia.org/wiki/Richard_Avenarius,"['https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/David_Hume']","['https://en.wikipedia.org/wiki/Ernst_Mach', 'https://en.wikipedia.org/wiki/Anatoly_Lunacharsky', 'https://en.wikipedia.org/wiki/Alexander_Bogdanov', 'https://en.wikipedia.org/wiki/William_James']",Richard Avenarius,1843
https://en.wikipedia.org/wiki/Averroes,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Al-Farabi', 'https://en.wikipedia.org/wiki/Avicenna', 'https://en.wikipedia.org/wiki/Al-Ghazali', 'https://en.wikipedia.org/wiki/Ibn_Bajja']","['https://en.wikipedia.org/wiki/Al-Bitruji', 'https://en.wikipedia.org/wiki/Maimonides', 'https://en.wikipedia.org/wiki/Samuel_ibn_Tibbon', 'https://en.wikipedia.org/wiki/Siger_of_Brabant', 'https://en.wikipedia.org/wiki/Boethius_of_Dacia', 'https://en.wikipedia.org/wiki/Thomas_Aquinas', 'https://en.wikipedia.org/wiki/John_of_Jandun', 'https://en.wikipedia.org/wiki/Marsilius_of_Padua', 'https://en.wikipedia.org/wiki/Gaetano_da_Thiene_(philosopher)', 'https://en.wikipedia.org/wiki/Pietro_Pomponazzi', 'https://en.wikipedia.org/wiki/Agostino_Nifo', 'https://en.wikipedia.org/wiki/Marcantonio_Zimara', 'https://en.wikipedia.org/wiki/Averroism', 'https://en.wikipedia.org/wiki/Jamal_al-Din_al-Afghani', 'https://en.wikipedia.org/wiki/Albertus_Magnus', 'https://en.wikipedia.org/wiki/Thomas_Aquinas', 'https://en.wikipedia.org/wiki/Roger_Bacon', 'https://en.wikipedia.org/wiki/Giordano_Bruno', 'https://en.wikipedia.org/wiki/Thomas_Cajetan', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes', 'https://en.wikipedia.org/wiki/Giles_of_Rome', 'https://en.wikipedia.org/wiki/Robert_Grosseteste', 'https://en.wikipedia.org/wiki/Ibn_Khaldun', 'https://en.wikipedia.org/wiki/Maimonides', 'https://en.wikipedia.org/wiki/Paul_of_Venice', 'https://en.wikipedia.org/wiki/Baruch_Spinoza']",Averroes,1126
https://en.wikipedia.org/wiki/Alfred_Ayer,"['https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org/wiki/Vienna_Circle', 'https://en.wikipedia.org/wiki/Karl_Popper', 'https://en.wikipedia.org/wiki/Bertrand_Russell', 'https://en.wikipedia.org/wiki/Ludwig_Wittgenstein', 'https://en.wikipedia.org#cite_note-1', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Voltaire']","['https://en.wikipedia.org/wiki/R._M._Hare', 'https://en.wikipedia.org/wiki/Peter_Strawson', 'https://en.wikipedia.org/wiki/Ted_Honderich', 'https://en.wikipedia.org/wiki/Mihailo_Markovi%C4%87', 'https://en.wikipedia.org/wiki/Peter_Unger']",A. J. Ayer,1910
https://en.wikipedia.org/wiki/Gaston_Bachelard,"['https://en.wikipedia.org/wiki/%C3%89mile_Meyerson', 'https://en.wikipedia.org/wiki/Auguste_Comte', 'https://en.wikipedia.org/wiki/Abel_Rey', 'https://en.wikipedia.org/wiki/L%C3%A9on_Brunschvicg', 'https://en.wikipedia.org#cite_note-6', 'https://en.wikipedia.org/wiki/Carl_Jung', 'https://en.wikipedia.org#cite_note-7']","['https://en.wikipedia.org/wiki/Alexandre_Koyr%C3%A9', 'https://en.wikipedia.org/wiki/Georges_Canguilhem', 'https://en.wikipedia.org/wiki/Michel_Foucault', 'https://en.wikipedia.org/wiki/Louis_Althusser', 'https://en.wikipedia.org/wiki/Pierre_Bourdieu', 'https://en.wikipedia.org/wiki/Dominique_Lecourt', 'https://en.wikipedia.org/wiki/Gilbert_Durand', 'https://en.wikipedia.org/wiki/Fran%C3%A7ois_Dagognet', 'https://en.wikipedia.org/wiki/Nader_El-Bizri', 'https://en.wikipedia.org/wiki/Rogelio_Salmona', 'https://en.wikipedia.org/wiki/Don_Ihde', 'https://en.wikipedia.org/wiki/Cornelius_Castoriadis', 'https://en.wikipedia.org#cite_note-8', 'https://en.wikipedia.org/wiki/Michel_Serres', 'https://en.wikipedia.org#cite_note-9', 'https://en.wikipedia.org/wiki/Jules_Vuillemin', 'https://en.wikipedia.org/wiki/Louis_Althusser', 'https://en.wikipedia.org/wiki/Pierre_Bourdieu', 'https://en.wikipedia.org/wiki/Georges_Canguilhem', 'https://en.wikipedia.org/wiki/Paul_Feyerabend', 'https://en.wikipedia.org/wiki/Michel_Foucault', 'https://en.wikipedia.org/wiki/Alexandre_Koyre', 'https://en.wikipedia.org/wiki/Henri_Lefebvre', 'https://en.wikipedia.org/wiki/Jean-Paul_Sartre', 'https://en.wikipedia.org/wiki/Michel_Serres', 'https://en.wikipedia.org/wiki/Peter_Sloterdijk']",Gaston Bachelard,1884
https://en.wikipedia.org/wiki/Francis_Bacon,"['https://en.wikipedia.org/wiki/Baconian_method', 'https://en.wikipedia.org/wiki/Idola_fori', 'https://en.wikipedia.org/wiki/Idola_theatri', 'https://en.wikipedia.org/wiki/Idola_specus', 'https://en.wikipedia.org/wiki/Idola_tribus', 'https://en.wikipedia.org/wiki/Salomon%27s_House']","['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Bernard_Palissy', 'https://en.wikipedia.org/wiki/Bernardino_Telesio', 'https://en.wikipedia.org/wiki/Cicero', 'https://en.wikipedia.org/wiki/Michel_de_Montaigne', 'https://en.wikipedia.org/wiki/Machiavelli', 'https://en.wikipedia.org/wiki/Paracelsus', 'https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Roger_Bacon', 'https://en.wikipedia.org/wiki/Biringuccio', 'https://en.wikipedia.org/wiki/William_Gilbert_(astronomer)', 'https://en.wikipedia.org/wiki/Auguste_Comte', 'https://en.wikipedia.org/wiki/Susan_Haack', 'https://en.wikipedia.org/wiki/Thomas_Hobbes', 'https://en.wikipedia.org/wiki/John_Locke', 'https://en.wikipedia.org/wiki/Maine_de_Biran', 'https://en.wikipedia.org/wiki/Claude_Henri_de_Rouvroy,_Comte_de_Saint-Simon', 'https://en.wikipedia.org/wiki/Giambattista_Vico', 'https://en.wikipedia.org/wiki/Voltaire']",Francis Bacon,1561
https://en.wikipedia.org/wiki/Roger_Bacon,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Avicenna', 'https://en.wikipedia.org/wiki/Averroes', 'https://en.wikipedia.org/wiki/Al_Farabi', 'https://en.wikipedia.org/wiki/Albumasar', 'https://en.wikipedia.org/wiki/Ibn_al-Haytham', 'https://en.wikipedia.org/wiki/Al_Kindi', 'https://en.wikipedia.org/wiki/Robert_Grosseteste', 'https://en.wikipedia.org/wiki/William_of_Sherwood', 'https://en.wikipedia.org/wiki/Adam_Marsh']","['https://en.wikipedia.org/wiki/Francis_Bacon', 'https://en.wikipedia.org#cite_note-5', 'https://en.wikipedia.org/wiki/Thomas_Hobbes', 'https://en.wikipedia.org#cite_note-6', 'https://en.wikipedia.org/wiki/Thomas_Hobbes', 'https://en.wikipedia.org/wiki/John_Wyclif']",Roger Bacon,1219
https://en.wikipedia.org/wiki/Alain_Badiou,"['https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org/wiki/Louis_Althusser', 'https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Jacques_Lacan', 'https://en.wikipedia.org/wiki/Gilles_Deleuze', 'https://en.wikipedia.org/wiki/Vladimir_Lenin', 'https://en.wikipedia.org/wiki/Georg_Cantor', 'https://en.wikipedia.org/wiki/Mao_Zedong', 'https://en.wikipedia.org/wiki/Paul_Cohen_(mathematician)', 'https://en.wikipedia.org/wiki/Jean-Paul_Sartre', 'https://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Lyotard', 'https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel', 'https://en.wikipedia.org/wiki/St%C3%A9phane_Mallarm%C3%A9', 'https://en.wikipedia.org/wiki/Samuel_Beckett', 'https://en.wikipedia.org/wiki/Fernando_Pessoa', 'https://en.wikipedia.org/wiki/Sylvain_Lazarus', 'https://en.wikipedia.org/wiki/Jean_Hyppolite', 'https://en.wikipedia.org/wiki/Georges_Canguilhem']","['https://en.wikipedia.org/wiki/Slavoj_%C5%BDi%C5%BEek', 'https://en.wikipedia.org/wiki/Fran%C3%A7ois_Laruelle', 'https://en.wikipedia.org/wiki/Peter_Hallward', 'https://en.wikipedia.org/wiki/Simon_Critchley', 'https://en.wikipedia.org/wiki/Mehdi_Belhaj_Kacem', 'https://en.wikipedia.org/wiki/Ray_Brassier', 'https://en.wikipedia.org/wiki/Sylvain_Lazarus', 'https://en.wikipedia.org/wiki/Quentin_Meillassoux', 'https://en.wikipedia.org/wiki/Alberto_Toscano', 'https://en.wikipedia.org/wiki/Oliver_Feltham', 'https://en.wikipedia.org/wiki/Justin_Clemens', 'https://en.wikipedia.org/wiki/Nina_Power', 'https://en.wikipedia.org/wiki/Jason_Barker', 'https://en.wikipedia.org/wiki/Tristan_Garcia', 'https://en.wikipedia.org/wiki/Jacques_Ranci%C3%A8re', 'https://en.wikipedia.org/wiki/Slavoj_%C5%BDi%C5%BEek']",Alain Badiou,1937
https://en.wikipedia.org/wiki/Hibat_Allah_Abu%27l-Barakat_al-Baghdaadi,['https://en.wikipedia.org/wiki/Ibn_Sina'],"['https://en.wikipedia.org/wiki/Fakhr_al-Din_al-Razi', 'https://en.wikipedia.org/wiki/Samau%CA%BCal_Al-Maghrib%C4%AB', 'https://en.wikipedia.org/wiki/Abraham_Ibn_Ezra', 'https://en.wikipedia.org/wiki/Shahab_al-Din_Suhrawardi', 'https://en.wikipedia.org/wiki/Ibn_Kammuna', 'https://en.wikipedia.org/wiki/Jean_Buridan', 'https://en.wikipedia.org/wiki/Albert_of_Saxony_(philosopher)']",Abu'l-Barakāt al-Baghdādī,1080
https://en.wikipedia.org/wiki/Kurt_Baier,['https://en.wikipedia.org/wiki/Stephen_Toulmin'],['https://en.wikipedia.org/wiki/Stephen_Darwall'],Kurt Baier,1917
https://en.wikipedia.org/wiki/Mikhail_Bakhtin,"['https://en.wikipedia.org/wiki/Fyodor_Dostoyevsky', 'https://en.wikipedia.org/wiki/F._F._Zelinsky', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org/wiki/Sigmund_Freud', 'https://en.wikipedia.org/wiki/Charles_Darwin', 'https://en.wikipedia.org/wiki/Hermann_Cohen', 'https://en.wikipedia.org/wiki/Ernst_Cassirer', 'https://en.wikipedia.org/wiki/Max_Scheler', 'https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org#cite_note-1']","['https://en.wikipedia.org/wiki/Julia_Kristeva', 'https://en.wikipedia.org/wiki/Tzvetan_Todorov']",Mikhail Bakhtin,1895
https://en.wikipedia.org/wiki/Mikhail_Bakunin,"['https://en.wikipedia.org/wiki/Ludwig_Feuerbach', 'https://en.wikipedia.org/wiki/Philippe_Buonarroti', 'https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel', 'https://en.wikipedia.org/wiki/Alexander_Herzen', 'https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org/wiki/Pierre-Joseph_Proudhon']","['https://en.wikipedia.org/wiki/Noam_Chomsky', 'https://en.wikipedia.org/wiki/Peter_Kropotkin', 'https://en.wikipedia.org/wiki/Carlo_Cafiero', 'https://en.wikipedia.org/wiki/Errico_Malatesta', 'https://en.wikipedia.org/wiki/Sergei_Nechaev', 'https://en.wikipedia.org/wiki/Emma_Goldman', 'https://en.wikipedia.org/wiki/Karl_Korsch', 'https://en.wikipedia.org/wiki/Daniel_Gu%C3%A9rin', 'https://en.wikipedia.org/wiki/Karl_Korsch', 'https://en.wikipedia.org/wiki/Peter_Kropotkin', 'https://en.wikipedia.org/wiki/Georgi_Plekhanov']",Mikhail Bakunin,1814
